Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
6.62332E-3,22.041875694,0.586412327,0.435233161,0.186046512,0
6.63658E-3,22.705533668,0.587142452,0.430051813,0.197674419,0
6.81246E-3,23.38677962,0.596709184,0.424870466,0.197674419,0
7.49404E-3,24.136183133,0.631734462,0.419689119,0.197674419,0
7.51141E-3,24.887324482,0.632586571,0.414507772,0.197674419,0
7.58699E-3,25.646023171,0.636269274,0.409326425,0.209302326,0
7.65634E-3,26.411657633,0.639616595,0.404145078,0.220930233,0
7.68576E-3,27.180234022,0.641027097,0.398963731,0.220930233,0
7.68662E-3,27.948896367,0.641068226,0.393782383,0.23255814,0
7.69008E-3,28.71790426,0.641233517,0.388601036,0.244186047,0
7.7201E-3,29.489914271,0.642666362,0.383419689,0.244186047,0
8.25409E-3,30.31532357,0.667217565,0.378238342,0.255813953,0
8.31249E-3,31.146572789,0.66979808,0.373056995,0.255813953,0
8.31249E-3,32.809071228,0.66979808,0.357512953,0.255813953,0
8.3969E-3,33.648761136,0.67349249,0.357512953,0.290697674,0
8.49249E-3,34.498009893,0.677626422,0.352331606,0.302325581,0
8.49991E-3,35.348000661,0.677945123,0.347150259,0.313953488,0
8.50346E-3,36.198346611,0.678097566,0.341968912,0.325581395,0
8.58814E-3,37.057160144,0.681710528,0.336787565,0.325581395,0
8.66812E-3,37.923971934,0.685085989,0.331606218,0.337209302,0
8.68444E-3,38.792416314,0.685770571,0.32642487,0.348837209,0
8.71964E-3,39.664379881,0.687241187,0.321243523,0.360465116,0
8.78704E-3,40.543083415,0.690038534,0.316062176,0.372093023,0
8.86773E-3,41.429856065,0.693354641,0.310880829,0.38372093,0
8.88755E-3,42.318611159,0.694163909,0.305699482,0.395348837,0
9.00509E-3,43.219119988,0.698918305,0.300518135,0.395348837,0
9.05221E-3,44.124341051,0.700803587,0.295336788,0.406976744,0
9.05954E-3,45.030295133,0.701095792,0.29015544,0.418604651,0
9.12771E-3,46.849019794,0.70379944,0.279792746,0.441860465,0
9.12771E-3,47.761790373,0.70379944,0.269430052,0.441860465,0
9.13874E-3,48.675664465,0.704234824,0.269430052,0.465116279,0
9.14876E-3,49.590540353,0.704629522,0.264248705,0.465116279,0
9.18274E-3,50.508814808,0.705964604,0.259067358,0.476744186,0
9.21247E-3,51.430062158,0.707127518,0.25388601,0.488372093,0
9.23E-3,52.35306208,0.707810919,0.248704663,0.488372093,0
9.24335E-3,53.27739741,0.70833058,0.243523316,0.5,0
9.28592E-3,56.054660557,0.709981049,0.227979275,0.534883721,0
9.29585E-3,56.984245564,0.710364497,0.222797927,0.546511628,0
9.31837E-3,57.916082285,0.711232542,0.21761658,0.558139535,0
9.32003E-3,58.848085372,0.711296573,0.212435233,0.569767442,0
9.35026E-3,59.783111734,0.712457709,0.207253886,0.569767442,0
